央视直播,#genre#
江苏体育,http://183.207.248.13:80/PLTV/4/224/3221225935/index.m3u8#http://183.207.249.11:80/PLTV/4/224/3221225935/index.m3u8
江苏影视,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
江苏宿迁综合,http://183.207.248.13:80/PLTV/4/224/3221226944/index.m3u8
江苏宿迁公共,http://183.207.248.13:80/PLTV/4/224/3221226939/index.m3u8
江苏无锡教育台,https://37913.hlsplay.aodianyun.com/tv_radio_37913/tv_channel_1639.m3u8
浙江萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江余姚文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
浙江杭州HTV1,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
浙江杭州HTV2,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
浙江杭州HTV3,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
浙江杭州HTV4,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
浙江杭州HTV5,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
浙江温州新闻综合,http://live.wzqmt.com/wztv1/hd/live.m3u8
浙江温州经济科教,http://live.wzqmt.com/wztv2/sd/live.m3u8
浙江温州都市生活,http://live.wzqmt.com/wztv3/sd/live.m3u8
浙江温州公共频道,http://live.wzqmt.com/wztv4/sd/live.m3u8
浙江舟山新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
浙江舟山公共生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
浙江舟山群岛旅游,http://live.wifizs.cn/qdly/sd/live.m3u8
浙江舟山普陀,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江海宁新闻综合,http://stream.haining.tv/hnxw/sd/live.m3u8
浙江海宁生活服务,http://stream.haining.tv/hnfw/sd/live.m3u8
浙江东阳新闻综合,http://stream.dybtv.com/xwzh/GQ/live.m3u8
浙江东阳影视生活,http://stream.dybtv.com/yssh/GQ/live.m3u8
浙江乐清新闻频道,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_170.m3u8
浙江海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
浙江奉化新闻综合,http://stream.fhtv.net.cn/zhpd/sd/live.m3u8
浙江奉化生活娱乐,http://stream.fhtv.net.cn/ylpd/sd/live.m3u8
浙江柯桥综合台,http://live.scbtv.cn/hls/news/index.m3u8
浙江柯桥时尚台,http://live.scbtv.cn/hls/qfc/index.m3u8
浙江长兴综合台,http://l.cztvcloud.com/channels/lantian/SXchangxing1/720p.m3u8
浙江嘉兴新闻综合频道,http://stream1.jiaxingren.com/xwzh/sd/live.m3u8?_upt=4fbd1f881561229411
浙江嘉兴文化影视频道,http://stream1.jiaxingren.com/whys/playlist.m3u8?_upt=7e42aa841578249702
浙江嘉兴公共频道频道,http://stream1.jiaxingren.com/ggpd/playlist.m3u8?_upt=e4511eb71578249730
浙江上虞1新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江上虞3新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
安徽公共,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F756&_redcdnuserid=6891838788739995408
安徽农业,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F750&_redcdnuserid=6891839261186413345
安徽经济,http://zbbf2.ahtv.cn/live/subfile/submain.m3u8?__hlslivecid=live%2F754&_redcdnuserid=6891839961266124353#http://zbbf2.ahtv.cn/live/750.m3u8
安徽科教,http://zbbf2.ahtv.cn/live/752.m3u8#http://zbbf2.ahtv.cn/live/754.m3u8
安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
安徽综艺,http://zbbf2.ahtv.cn/live/758.m3u8
安徽亳州新闻频道,http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.M3U8
安徽亳州农村频道,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8#http://218.22.251.12:8001/tslslive/JpWzs2u/hls/live_sd.m3u8
安徽滁州新闻综合,http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
安徽滁州科教频道,http://183.167.193.45:1935/live/cztvkj/playlist.m3u8
安徽东至新闻综合,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
安徽东至文化资讯,http://223.247.33.124:1935/live/wenhua/playlist.m3u8
安徽东至影视频道,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
安徽涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.M3U8
安徽芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
安徽芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
安徽芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8
安徽芜湖教育频道,http://live1.wuhubtv.com/channel4/sd/live.m3u8
安徽芜湖县新闻综合,http://220.178.172.47:8090/live/ch0.m3u8
安徽长丰新闻综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
安徽芜湖县影视频道,http://220.178.172.47:8090/live/ch1.m3u8
安徽淮南电视台一套,http://stream.0554news.com/hnds1/sd/live.m3u8
安徽淮南电视台二套,http://stream.0554news.com/hnds2/sd/live.m3u8
安徽滁州公共频道,http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
安徽亳州新闻综合频道,http://218.22.251.12:8001/tslslive/wT9aUpL/hls/live_sd.m3u8
安徽蒙城电视台,http://live.plus.ahmctv.net/channel2/sd/live.m3u8
安徽铜陵新闻综合频道,http://dstpush1.retalltech.com/app/stream1.m3u8
安徽铜陵公共频道,http://dstpush1.retalltech.com/app/stream2.m3u8
安徽铜陵科教频道,http://dstpush1.retalltech.com/app/stream3.m3u8
安徽凤台文化生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
安徽凤台综合频道,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
安徽人物,http://zbbf2.ahtv.cn/live/da9.m3u8
安徽肥东新闻综合,http://appzb2.feidongtv.com/test/test.m3u8
安徽肥东经济频道,http://appzb2.feidongtv.com/test2/test2.m3u8
安徽桐城新闻频道,http://35979.hlsplay.aodianyun.com/tv_radio_35979/tv_channel_545.m3u8
安徽安庆教育频道,https://hwapi.yunshicloud.com/0spq8i/r04v8s.m3u8
安徽安庆公共频道,https://hwapi.yunshicloud.com/0spq8i/72wt2h.m3u8
安徽濉溪电视1,https://hwapi.yunshicloud.com/m87oxo/251011.m3u8
安徽濉溪电视2,https://hwapi.yunshicloud.com/m87oxo/h7j86z.m3u8
安徽淮北新闻频道,http://live.0561rtv.cn/xwzh/playlist.m3u8
安徽淮北教育频道,http://live.0561rtv.cn/jypd/playlist.m3u8
福建长乐,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
福建厦门一套,http://cstvpull.live.wscdns.com/live/xiamen1.flv
福建厦门二套,http://cstvpull.live.wscdns.com/live/xiamen2.flv
福建厦门三套,http://cstvpull.live.wscdns.com/live/xiamen3.flv
福建三明一套新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
福建三明二套公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
福建尤溪电视台城市生活,http://38269.hlsplay.aodianyun.com/tv_radio_38269/tv_channel_766.m3u8
福建龙岩新闻综合频道,http://stream.lytv.net.cn/2/sd/live.m3u8
福建龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8
福建晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8#http://stream.jinjiang.tv/1/sd/live.m3u8?_upt=7738cbdd1569250965
福建漳州一套新闻综合频道,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建南岸综合,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
福建福清综合,http://60.191.47.55/tv_radio_37652/tv_channel_699__redirect__37652.m3u8
福建厦门影视频道,http://112.50.243.8/PLTV/88888888/224/3221226764/1.m3u8
福建厦门生活频道,http://112.50.243.8/PLTV/88888888/224/3221226760/1.m3u8
福建厦门综合频道,http://112.50.243.8/PLTV/88888888/224/3221226814/1.m3u8
福建厦门海峡频道,http://112.50.243.8/PLTV/88888888/224/3221226777/1.m3u8
福建宁德2频道,http://112.50.243.8/PLTV/88888888/224/3221226635/1.m3u8
福建平潭综合,http://31191.hlsplay.aodianyun.com/tv_radio_31191/tv_channel_907.m3u8
福建宁化电视频道,http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
福建漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8
江西抚州综合,http://111.75.179.195:30767/video/live_vide.m3u8
山东潍坊1,http://stream.wfcmw.cn/1/sd/live.m3u8#http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=b1b7b4bb1577693205
山东潍坊2,http://stream.wfcmw.cn/2/sd/live.m3u8#http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=eb90b9cd1577693284
山东潍坊3,http://stream.wfcmw.cn/3/sd/live.m3u8#http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=f89392db1577693316
山东潍坊4,http://stream.wfcmw.cn/4/sd/live.m3u8#http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=0e8b54001577693372
山东东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
山东东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
山东东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
山东潍坊高密综合,http://livealone302.iqilu.com/gaomi/gaomi_tv01/playlist.m3u8
山东潍坊高密党建,http://livealone302.iqilu.com/gaomi/gaomi_tv02/playlist.m3u8
山东潍坊安丘新闻,http://jsylivealone302.iqilu.com/live/anqiu_tv01/index.m3u8
山东潍坊安丘民生,http://jsylivealone302.iqilu.com/live/anqiu_tv02/index.m3u8
山东潍坊诸城新闻,http://jsyaudiolive302.iqilu.com/live/zhucheng_tv01.m3u8
山东潍坊诸城生活,http://jsyaudiolive302.iqilu.com/live/zhucheng_tv02.m3u8
山东潍坊奎文电视台,http://jsylivealone302.iqilu.com/live/kuiwen_tv01/index.m3u8
山东烟台龙口综合,http://jsylivealone302.iqilu.com/live/longkou_tv01/index.m3u8#http://yslk.chinashadt.com:1635/live/stream:di1.stream_360p/playlist.m3u8#http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8
山东烟台龙口生活,http://jsylivealone302.iqilu.com/live/longkou_tv02/index.m3u8
山东烟台福山综合,http://jsylivealone302.iqilu.com/live/fushan_tv01/index.m3u8
山东烟台栖霞综合,http://jsylivealone302.iqilu.com/live/qixia_tv01/index.m3u8
山东烟台蓬莱新闻,http://jsylivealone302.iqilu.com/live/penglai_tv01.m3u8
山东烟台蓬莱综合,http://jsylivealone302.iqilu.com/live/penglai_tv02.m3u8
山东烟台莱州综合,http://jsylivealone302.iqilu.com/live/laizhou_tv01.m3u8
山东威海文登一套,http://jsylivealone302.iqilu.com/live/wendeng_tv01.m3u8
山东威海文登二套,http://jsylivealone302.iqilu.com/live/wendeng_tv02.m3u8
山东威海乳山一套,http://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8
山东威海乳山二套,http://jsylivealone302.iqilu.com/live/rushan_tv02.m3u8
山东青岛即墨综合,http://jsylivealone302.iqilu.com/live/jimo_tv01.m3u8#http://jsylivealone302.iqilu.com/live/jimo_tv02.m3u8
山东青岛李沧综合,http://live.lcqtv.com:88/live/lcqtv.m3u8
山东德州新闻,http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8
山东德州公共,http://video.dztv.tv:1935/live/dzgg_bq/playlist.m3u8
山东德州图文,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8#http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8
山东德州平原新闻,http://livealone302.iqilu.com/pingyuan/pingyuan_tv01/playlist.m3u8
山东德州武城新闻,http://jsylivealone302.iqilu.com/live/wucheng_tv01/index.m3u8
山东德州武城影视,http://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
山东德州夏津综合,http://jsylivealone302.iqilu.com/live/xiajin_tv01/index.m3u8
山东德州夏津公共,http://jsylivealone302.iqilu.com/live/xiajin_tv02/index.m3u8
山东淄博临淄新闻,http://jsylivealone302.iqilu.com/live/linzi_tv01.m3u8
山东淄博临淄二套,http://jsylivealone302.iqilu.com/live/linzi_tv02.m3u8
山东菏泽成武综合,http://jsylivealone302.iqilu.com/live/chengwu_tv01.m3u8
山东菏泽成武综艺,http://jsylivealone302.iqilu.com/live/chengwu_tv02.m3u8
山东菏泽东明综合,http://jsylivealone302.iqilu.com/live/dongming_tv01.m3u8
山东菏泽曹县综合,http://jsylivealone302.iqilu.com/live/caoxian_tv01/index.m3u8
山东菏泽定陶一套,http://jsylivealone302.iqilu.com/live/dingtao_tv01/index.m3u8
山东菏泽定陶二套,http://jsylivealone302.iqilu.com/live/dingtao_tv02/index.m3u8
山东滨州惠民综合,http://jsylivealone302.iqilu.com/live/huimin_tv01/index.m3u8
山东滨州惠民影视,http://jsylivealone302.iqilu.com/live/huimin_tv02/index.m3u8
山东茌平综合,http://jsylivealone302.iqilu.com/live/chiping_tv01.m3u8
山东茌平生活,http://jsylivealone302.iqilu.com/live/chiping_tv02.m3u8
山东临清电视台,http://livealone302.iqilu.com/linqing/linqing_tv01/playlist.m3u8
山东临清信息,http://jsylivealone302.iqilu.com/live/linqing_tv02/index.m3u8
山东泰安宁阳一套,http://jsylivealone302.iqilu.com/live/ningyang_tv01/index.m3u8
山东泰安宁阳二套,http://jsylivealone302.iqilu.com/live/ningyang_tv02/index.m3u8
山东泰安岱岳综合,http://222.132.191.115:8083/videos/live/10/33/3hQrd4b1jKuEk/3hQrd4b1jKuEk.M3U8
山东日照莒县一套,http://61.162.225.122:8181/live/test1.m3u8
山东日照莒县二套,http://61.162.225.122:8181/live/test2.m3u8
山东费县综合,http://jsylivealone302.iqilu.com/live/feixian_tv01/index.m3u8
山东费县生活,http://jsylivealone302.iqilu.com/live/feixian_tv02/index.m3u8
山东河东综合,http://jsylivealone302.iqilu.com/live/hedong_tv02/index.m3u8
山东临沭一套,http://jsylivealone302.iqilu.com/live/linshu_tv01/index.m3u8
山东兰陵综合,http://jsylivealone302.iqilu.com/live/lanling_tv01.m3u8
山东兰陵公共,http://jsylivealone302.iqilu.com/live/lanling_tv02.m3u8
山东罗庄一套,https://jsylivealone302.iqilu.com/live/luozhuang_tv01.m3u8
山东沂南综合,https://jsylivealone302.iqilu.com/live/yinan_tv01/index.m3u8
山东沂南旅游,https://jsylivealone302.iqilu.com/live/yinan_tv02/index.m3u8
山东沂水综合,https://jsylivealone302.iqilu.com/live/yishui_tv01/index.m3u8
山东沂水二套,https://jsylivealone302.iqilu.com/live/yishui_tv02/index.m3u8
山东郯城综合,https://jsylivealone302.iqilu.com/live/tancheng_tv01/index.m3u8
山东郯城二套,https://jsylivealone302.iqilu.com/live/tancheng_tv02/index.m3u8
山东枣庄新闻,http://stream.zzgd.tv/1/sd/live.m3u8
山东枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
山东枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8
山东体育,http://120.221.44.101:8089/PLTV/88888888/224/3221226075/index.m3u8
山东济南长清新闻,http://jsylivealone302.iqilu.com/live/changqing_tv01.m3u8
山东济南长清生活,http://jsylivealone302.iqilu.com/live/changqing_tv02.m3u8
山东济南商河综合,http://jsylivealone302.iqilu.com/live/shanghe_tv01.m3u8
山东济南商河影视,http://jsylivealone302.iqilu.com/live/shanghe_tv02.m3u8
山东淄博沂源新闻,http://jsylivealone302.iqilu.com/live/yiyuan_tv01/index.m3u8
山东淄博沂源生活,http://jsylivealone302.iqilu.com/live/yiyuan_tv02/index.m3u8
山东德州陵城新闻,http://jsylivealone302.iqilu.com/live/lingcheng_tv01/index.m3u8
山东济宁微山一套,http://jsylivealone302.iqilu.com/live/weishan_tv02.m3u8
山东济宁微山二套,http://jsylivealone302.iqilu.com/live/weishan_tv01.m3u8
山东济宁梁山综合,http://sdls.chinashadt.com:2036/live/2.stream/chunklist_w1944659830.m3u8
山东潍坊寒亭新闻,http://jsylivealone302.iqilu.com/live/hanting_tv01/index.m3u8
山东潍坊青州新闻,http://sdqz.chinashadt.com:2036/live/stream:1.stream_360p/playlist.m3u8#http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山东潍坊青州文旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream_360p/playlist.m3u8#http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山东菏泽鄄城综艺,http://jsylivealone302.iqilu.com/live/juancheng_tv02/index.m3u8
山东菏泽单县综合,http://jsylivealone302.iqilu.com/live/shanxian_tv01/index.m3u8
山东东营利津综合,http://sdlj.chinashadt.com:2036/live/lijin.stream/chunklist_w231562167.m3u8
山东东营利津文化,http://sdlj.chinashadt.com:2036/live/shenghuo.stream/chunklist_w1506535972.m3u8
山东烟台龙口党建,http://yslk.chinashadt.com:1635/live/stream:di2.stream_360p/playlist.m3u8#http://yslk.chinashadt.com:1635/live/stream:di2.stream/playlist.m3u8
山东泰安新泰综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
山东泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东枣庄滕州综合,https://jsylivealone302.iqilu.com/live/tengzhou_tv01/index.m3u8
山东枣庄滕州民生,https://jsylivealone302.iqilu.com/live/tengzhou_tv02/index.m3u8
山东枣庄台儿庄一,http://jsylivealone302.iqilu.com/live/taierzhuang_tv01/index.m3u8
山东潍坊一套新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=9148f0a51578381735
山东潍坊二套经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=5573adc41578381768
山东潍坊三套公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=501689e01578381799
山东潍坊四套科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=d0311afc1578381834
山东德州都市,http://video.dztv.tv:1935/live/dspd_gq/playlist.m3u8
山东菏泽一套新闻综合频道,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
山东菏泽二套经济生活频道,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
山东菏泽三套影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东滨州一套新闻综合频道,http://stream.bzcm.net/2/sd/live.m3u8
山东滨州二套公共频道,http://stream.bzcm.net/1/sd/live.m3u8
山东茌平电视台综合频道,http://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
山东茌平电视台生活频道,http://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
山东日照新闻综合频道,http://stream.rzw.com.cn/xwzh/playlist.m3u8?_upt=810375db1578376424
山东日照科教频道,http://stream.rzw.com.cn/ggpd/playlist.m3u8?_upt=371268ca1578376455
山东日照公共频道,http://stream.rzw.com.cn/kzpd/playlist.m3u8?_upt=a0aefca11578376489
山东日照图文频道,http://stream.rzw.com.cn/fcpd/playlist.m3u8?_upt=3621b8921578376513
山东临沂公共频道,http://live.ilinyi.net/channels/tvie/linyigonggong/flv:500k/live?1578369461917
山东临沂农科频道,http://live.ilinyi.net/channels/tvie/linyicaijing/flv:500k/live?1578369498012
山东枣庄新闻综合频道,http://stream.zzgd.tv/1/playlist.m3u8
山东枣庄公共频道,http://stream.zzgd.tv/3/playlist.m3u8
山东德州综合台,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
山东德州公共台,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8

中南地区,#genre#
河南移动戏曲,http://117.158.206.60:9080/live/xqb.m3u8
河南武术世界,http://117.158.206.60:9080/live/wssj.m3u8
河南睛彩开封,http://117.158.206.60:9080/kaifeng/kftv4.m3u8
河南晴彩中原,http://117.158.206.60:9080/live/live30_tzwj_500k.m3u8
河南开封新闻,http://117.158.206.60:9080/kaifeng/kftv1.m3u8
河南开封图文,http://117.158.206.60:9080/kaifeng/kftv2.m3u8
河南开封公共,http://117.158.206.60:9080/kaifeng/kftv3.m3u8
河南民生频道,http://117.158.206.60:9080/live/live29_tzwj_500k.m3u8
河南南阳新闻,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
河南南阳科教,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
河南梨圆频道,http://117.158.206.60:9080/live/lypd.m3u8
河南洛阳一套综合频道,http://live1.lytv.com.cn:1935/live/LYTV11/playlist.m3u8
河南南阳二套公共频道,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
郑州新闻,http://stream4.liveyun.hoge.cn/zhpd/sd/live.m3u8
郑州商都频道,http://stream4.liveyun.hoge.cn/zztv2/sd/live.m3u8
郑州文体频道,http://stream4.liveyun.hoge.cn/zztv3/sd/live.m3u8
安阳新闻综合,http://61.54.243.233:9600/live/xwzhpd_11787/tzwj_video.m3u8
安阳公共频道,http://61.54.243.233:9600/live/fzpd_11786/tzwj_video.m3u8
安阳科教频道,http://61.54.243.233:9600/live/kjpd_11785/tzwj_video.m3u8
南洋新闻,https://30539.hlsplay.aodianyun.com/tv_radio_30539/tv_channel_1833.m3u8
南阳公共频道,https://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
南阳科教频道,https://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
洛阳综合,http://live1.lytv.com.cn:1935/live/LYTV1-2/playlist.m3u8
中牟,http://live.dxhmt.cn:9081/tv/10122-1.m3u8
荥阳,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
新郑,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
通许,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
尉氏,http://live.dxhmt.cn:9081/tv/10223-1.m3u8
兰考,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
新安,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
汝阳,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
伊川,http://live.dxhmt.cn:9081/tv/10329-1.m3u8
宝丰,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
鲁山,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
郏县,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
舞钢,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
汝州,http://live.dxhmt.cn:9081/tv/10482-1.m3u8
汤阴,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
滑县,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
内黄,http://live.dxhmt.cn:9081/tv/10527-1.m3u8
林州,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
浚县,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
淇县,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
原阳,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
